,content
13494,보고 또 봐도 어처구니가 없는 부산 또라이들.    붕~~ 붕~~ 붕~~~  끼이익~~~~~ 역시 비엠은...
13495,빠른쾌차 바랍니다 에휴 안타깝네요
13496,"염병한다..
한다는소리가.  지각..
왜사냐?"
13497,"앵커가 감정 넣는것까진 괜찮은데,
 말만 좀 빨리해주시길;;"
13498,똥폼 후까시 스피트에 중독된 미친놈
13499,기적이 일어나길 바랍니다
13500,"사고가 아니라 고의라고  해도 되겠네요. 누군가에게 피해를 가하려고 일부러 한 짓이라고 두고두고 생각해보니  확실하네요. 가해자는 사회 파괴자라고 해야 되겠네요. 무슨 말이 위로가 되겠어요 .그래도
가족분들 힘드시겠지만 기운 내세요."
13501,"사람이 뇌사상태인데 어떻게하면 죄좀 줄이려고 머리쓰고있냐 
피해자 깨어나길 존나게 빌구있어라"
13502,운전자 이 시 발 년아 니가 최소한의 사람대접 받고싶으면 솔직히 얘기해라 차 산지 얼마안됐고 지인들 태웠는데  내차는 이렇게 잘나가 내차가 이정도야   자랑하려다가 사고난거라고 차는 이상 없었다고 피해가족들에게 백번 천번 사죄하고 벌 받아라 그게 니 살길이다
13503,척추 ...
13504,저 개쌔기 한복판 도로네 박아서 사지 분해 해버렷스면 좋켓다 개쌔기
13505,앵커님 공장갑시다....거 왜케 말이느려요 진행하는사람이 이렇게 답답하게 말해도됩니까? 템포좀 빠르게해봐요 진심 답답하노
13506,미쳤나봐요   살인이다
13507,"사고나신분 40대초반이나 중반정도 되신건가요?자녀분들이 다들 어리시네요?
한참 일하시는 젊은분 앞길을 막아버렸네요
이제 엄마가 생계를 책임지시게 생기셨네요.  
에어부산 실망입니다."
13508,무조건 긴급체포 무기징역해야합니다!!
13509,망나니섹끼 눈에눈 이에는이 저놈도 똑같이 만들자
13510,"항상 독일쏘나타가 문제다.
갈롱지다 별짓을다하네"
13511,기적이 일어나길 빌게요   
13512,"가해자를 그냥 귀가시키다니
가해자 해외로 도망가면 어쩌려고"
13513,솔직히 뻥뚫린도로 130밟긴밟는데  저기는 차량 정차가 잦다는걸  알면서 왜저럴까 싶으면서도 택시들 지들 맘대로  길에다 정차하는거도  만만찮게 짜증남
13514,하.. 공항직원이였다고? 하... 미치겠네
13515,살인미수로 쳐넣어라
13516,빨리 회복하시길 기도합니다
13517,"와 앵커님 말씀이  너무 느려요 답답해서1,25배속으로 틀었는데도 느리네요"
13518,우리나라법이개똥같아
13519,"이 나라는 선한 사람이 불행한 나라야. 아 제발 피해자분은 빨리 쾌차하시고, 가해자는 평생 감옥에서 살길 바란다."
13520,저 미친노은 당장 사형시켜라 저게 제 정신가진 놈 아니다
13521,묶어놓고 150km로 같은 bmw로 때려박아야할듯 거짓말하는 사람에게 솔로몬같은 판결좀..
13522,운전도 미숙하네 137키로가 제어가 안되냐?  국산차도 그렇게 안만든다.
13523,대화하는 블빡이 있는것처럼 써놓고 그건없네요
13524,가볍게 넘어갈 일이 아니네요 보니까!!지놈들의 광란의 길이였네 ..광견병 걸린 개들은 즉사 시키지요!!사람이니 할수는없지요!!감옥에 처넣고 오래오래 나오지 못하게하고..보상이란 말을 꺼내기도 미안하지만...가족들이 돈 걱정없이 살수있게 위자료와 운전분의 모든것을 책임져야합니다 남의 가정을 파탄냈으면 너희들 가정도 파탄나야지...
13525,죄값 단디 받아랏! 제발~
13526,"40키로 미만 천천히 라고 되어 있는데도 불구하고 저렇게 운전 했다는건 명백한 과속 한것이다 
그리고 천천히 하라고 되어 있는데도 불구하고 저건 질서를 어긴 죄다"
13527,"운전 진짜 x같이 한다.. 이런사람들 제발 좀 그냥 넘기지 말자., 에휴,,"
13528,아나운서 맞나
13529,한번의 실수 때문에 정말 안타깝네요 빨리 회복되시길 바랍니다 ...   
13530,아나운서님 톤이 쫌 ..
13531,답답해
13532,마지막에 컨트롤을 잃은거임? 왜 브레이크를 아예안밟지?
13533,말좀빨리해라 답답해죽거다 버퍼링걸렸냐
13534,사이다
13535,"자비란 없다  
잘못했으면벌 받아야지"
13536,회의엔 늦었으니 저승에는 일찍 서둘러먼저가라
13537,뭐 알겠는데 아나운서는 왜 시청자한테 소리를 빽빽 질러요? 컨셉을 잘못 잡으신거 같은데
13538,말 바꾸는 가해자 말을 믿을 이유가 있는가?
13539,똑같은 고통을 느끼게해줘야한다
13540,앵커 말 듣고있을라니까 암걸리겟다 싯팔..
13541,저건 명백한 살인행위나 마찬 가지예요 용서할수 없는 죄 사형에 처해져야 마땅 하다고 봅니다
13542,잠좀자고오는게어떨지 졸려서말을 느리게하는건가
13543,"심각하다...저기서 어떻게 저렇게속도를내지...
택시기사님 어서 회복하셔서 일어나세요  
아.. 아나운서 이심각한상황에서 김상중성대모사하고
자빠졌노.. 그것이알고싶다냐.."
13544,운전도 못하는것이 차만 좋으면 잘달리는줄아나 스바것
13545,08:45 조금전 70대 운전자 사고와는 다르잖아요 말이야 방구야;
13546,이게 아나운서 맞냐 ? 개그맨시험봐도 될듯
13547,앵커 바꿔라..너무 오바한다
13548,앵커 바까라~아나맞나
13549,"살아도 산게 아니다   ....
살았으면 좋겠는데.... 어휴....
그래도 얼마나 고통스러울까...."
13550,아나운서..왜저러지? 감정넣는것도아니고 말투도그렇고...
13551,"너는  사람 박아서 죽이고 싶어 환장한 광란의 질주 살인자야
벤츠 s클라스 밑으로는 누구나 마음만 먹으면 원룸에 월세 사는 놈도 리스로 타는 개나 소나 타는 잡차 후까시 똥폼 잡지마라  미친놈아"
13552,운전자 사형시키고 머리 쪼갈라서 그속을 들여다보자.
13553,씨벌쇄끼  손모가지  잘라라
13554,"아 진행자    답답해 당장 잘라라!!!
듣기 힘드네"
13555,"외제차 끌고 개똥폼 후까시 어깨뽕 잡는형들  특히 여기에 해당되는형들 그러지마영~
<벤츠 S클라스 이하는 외제차 취급안한다!!>
1.셀프세차장가서 후까시 잡고 내려서 동전넣고 혼자 땀 삐질삐질 흘리면서 셀프세차하는형들~ 형 그럴바엔 차라리 동네 손세차장가서 아저씨들한테 맏겨 형~ 그래야 그분들두 먹고 살지 !!  아님 손세차 할돈 아까우면 조용히 찌그러져 주유소세차하든가 형~
2.커피숍이나식당가서 테이블에 차키 올려놓는형들~ 머? 외제차 끌고다니는거 광고중?
3.시내에 특별히 별볼일 없으면서  사람만은데 갠실히 차 끌고 겨드러오는형들 그것도 창문내리고 나 외제차 끌고 왓으니가 함 구경하라는식으로 후까시 잡는형들!
4.도로가에 주정차하더라도 제데로하든가 꼭 삐딱하게 주정차하데  왜 그런거야? 형  형차 외제차 봐달라고 그러는거야?
제발 형들 그러지말자~   어디가서 형 외제차 자랑하지마 형!  벤츠S클라스 아래는 외제차라고 하지안어~
제발 개똥폼 어깨뽕 후까시 잡지말고 형들 잘하자~  특히 4개 문항중에 해당되는형들  새겨들어~  형들 잘하자~"
13556,"앵커도 문제지만 외제차타고 사고내고 반성안하는개보다몬한 색키가문제임 사형도
광란에 질주에 묵어놓고
차에 치어죽게 해야함 그래야 차가 얼마나 무서운가 알죠"
13557,아 아나운서 톤 듣기 답답하네 
13558,앵커형  말좀  진짜  하~~  고구마같으시네
13559,아나운서는 저걸로 자신을 어필하고 싶었나    
13560,깨어나셧으면좋겟다
13561,아 저분 말하는거 답닾하네요 자꾸 더듬으시고 준비안하고 바로 방송하나
13562,아나운서 화내는 상황은 별로 없는데 화날만하네 와... 직원이면 안전하게 해야지 뭔 자기 지각때문에 시속을 100km/h 이렇게 빨리 달리냐 코너길에 줄어도 이렇게 사고 안날텐데 피하자는 고통 받고 있네..
13563,"    뭐만하면 사형시키래
법치국가에서 엄연히 법이 있는데
법에도 없는 사형?   
아 진짜 유튜브 가만 보면 법알못들 설치는거 보는재미로 보짘    "
13564,맨처음부터 말하는사람 말투 되게 거슬리네   
13565,남자 아나운서 말투 듣기 거북하네 아나운서가 아닌가?
13566,앵커분 일하기 싫은가보네요    개인사정이나 몸아픈거면 대타 구하시지
13567,역시 명불허전 BMW 3사중 양아치가 젤 많이 탄다는 그차^^
13568,아나운서때문에 못보겠네
13569,"껀수안될것같아 귀찮았나?   
이렇게 크게 터질 사건이라는건 예상 못해서 걍 대충 처리할라 했나? 궁금하네~"
13570,그냥 살인자지 저게.
13571,이자식 약물조사해봤나? 그렇지않고서야 저따구로 운전할리가없다 약아니면 정신병자란말인데
13572,"택시협회 에서 보험나올텐데  . 
개인보험 .가해자합의 . 돈벌음."
13573,이미 무죄로 종결 난 사건 그만 좀 떳으면
13574,BMW 똥차네. 컨트롤 안되네. 운전자가 빙신인가?
13575,너무 이쁘심.....  
13576,커엽
13577,저도 친구랑 오사카 갈 때 진에어 탔는데 불편하긴 해요 ! 근데 얼마안걸리니 친구랑 30분수다떨고 잠 좀 자면 도착!
13578,"제주도 갈때는 우리나라 한국이여서
여권 필요없어요  "
13579,중국 저리 까불다가 미국한태 쳐맞고 울려고....
13580,지구님만의 차분하고 침착한 분위기가 너무 좋아요       
13581,출근길에 어쩜 이렇게 여유있으..실까 생각하자마자 급 준비 들어가시는      저는 아침에 좀비에요       베이징은 서울보다 대체적으로 추운편인가요? 마지막에 비행 너무 좋았다고 말씀하실때 얼굴 표정이 좋아서 보는 사람도 행복해져요   새해 복 많이 받으세요  
13582,일출 후기 말하는거 너무 귀여운거 아닙니까!!!           손에 모타 단 구수한 지구 
13583,새해 복 많이 받구 꼭 건강두 잘 챙기셔요   저도 피곤하고 면역력 떨어지면 입술포진이 자주 생겨서 엄청 걱정하면서 봤어요    
13584,브이로그 엄청 기다렸어요      꺅~~~><
13585,북경에서 대학다니는데 혹시라도 마주치면 좋겠어여   
13586,각 잡고 볼려고 5시간을 참았다!!
13587,꺄하 언제나보면 편안해지고 기분좋아지는 매력을 가지신거같아요  항상 잘 보고있슴당~^^
13588,지구님이 쓰신 항공중국어 책 주문했어요~ 저도 항공쪽 공부하는 동시에 중국어도 공부하는지라 안살수가 없더라구요    
13589,지슈씨도 2019년 새해복많이받고건강하쎄요~~~ 
13590,"오아     과자 맛있나요? 저는 4일날 방학맞이 귀국했는데 분모자랑 콴펀만 한가득 사왔어요   다음에는 과자도 선물로 시도 해봐야겠어요! 저도 작년 12월 31일부터 감기걸렸는데 아직도 안낫네요,,,하하 한국오면 병원가야지 하고 베이징에서 존버했는데 오니까 또 귀찮은거있죠   지구님 우리 같이 빨리 나아요  헤헤"
13591,과자 넘 고맙쟈나  잘먹구 있어용  추운데 고생많았당 쉴때 푹쉬쟈 
13592,항상 잘 보고있어요     all 중국어로 찍은 브이로그도 한번 보고싶네요   
13593,새해 복많이받으세요!오늘도 잘봤습니당 
13594,계속 기다렸어요   
13595,"지구님  
티비채널 돌리다가 차트보go에 나오시는 모습보고 깜짝놀랐어요   소개해주신 중국음식들 다 너무 맛있게 드셔서   먹고싶어졌어요 잠시 한국나와서 한국음식먹으면서 행복해했는데 중국음식도 그리워지더라구요   "
13596,겟레디윗미때 쓰신 섀도우 궁금해요유  !!!!넘 이버여   
13597,저도 같이 출근하고 퇴근한거 같네요    새해복 많이 받으세요 :)
13598,피부화장은 아직 닥터자르트 사용하시는 거예요?    피부표현이 넘 예뻐서 저도 써보려구요!
13599,디저트가게이름이 너무 정겹네요~벼향기 마을?
13600,자막은 한국어 배우는 저 같은 분에게도 도움이 돼요!!!
13601,맞아요 해돋이는 볼 수 있으면 봐야해요 
13602,스프레이 제품명이 뭔가요??  
13603,따숩게 입으세요  
13604,블러셔랑 립 뭐바르셨는지 궁금해용
13605,5:43 어떤제품 바르시는 건지 알 수 있을까효?.... ^ 
13606,2019           
13607,새해 복 많이 받으세요 지구님  중국 여행을 끝나고 돌아왔어요~ vpn 없이 유투브 볼 수 있다니 너무 행복  면연력 잘 챙기세요 아프지마세요   수원 저기서 해돋이 볼 수 있는거 첨 알았어요! 나중에 꼭 보고 싶네요~
13608,지구님 사랑해요 
13609,              안내방송이 미쳤어
13610,잌 안내방송이      
13611,"안내방송에서 뿜었습니다.
재미있게 잘 봤습니다. 고맙습니다"
13612,737 - 800 기종이 깔끔 합니다. 실제 고어라운드하고 같네요. 잘 보고 갑니다.
13613,z                    
13614,비행 루트 어디 사이트 이용하시는지?.... 어떤 사이트는 중간에 항공 루트가 끈어져잇어서.. 수동으로 작업하다가 다시 자동을 켜야하는게 다반사라.... 좋은곳좀 추천해주세요   
