,content
14069,항공사 직원 계속뽑습니다 왜? 한달도 못버티고 나가버리는 경우가 허다하거든요...직원 3분2가 1년안에 그만둠... 완전 최악의 근무시간... 완전 개 3D 중노동 업종임..
14070,"오늘 하루도 수고하셨어요~^^
항공사 관계자로써 열심히 하시는 모습
보기 좋습니다 앞으로도 잘 부탁 드리겠습니다!"
14071,"그리고 궁금한 것이, 이건 회사마다 다를 수 있겠지만, 인천공항에 취직하면 교통비가 별도로 지급되는지 궁금합니다. 교통비가 별도로 지급시 안 된다면, 차가 없거나 공항 근처에 자취하지 않는 사람은 어떻게 출퇴근하는지 궁금해요! CHO찌꼬님 같은 경우는 어떤가요?"
14072, 
14073,하루를 기분 좋게 시작하게 되네요. 좋은 하루 되세요~!
14074,빛나네빛나 눈부셔
14075,오늘도 재미있게 잘 보았습니다~
14076,"와우    고생많으십니다   
아직 대구신가봐요?"
14077, 내꺼
14078,안녕하세요 잘 지내셨어요?? 이쁘시고 매력 적이셔서 그래요..
14079,"비행기에 여자친구, 아니 집에서 키우는 고양이를 태울수는 없나요?"
14080,혹시 항공사 소속으로 어떻게 취직하셨는지 루트 여쭤봐도 될까요?정말 가장 듣고싶어요  또 보따리상들이나 힘든 손님들 만났을때 어떻게 대처하시는지도요  그리고 말투가 너무 사근사근하셔서 계속 듣고싶어요  
14081,"전화번호 알려주세요 ~  
멋진오빠야로부터"
14082,카메라랑 많이 친해지셨네요! 재밌게 봤습니다!
14083,작년에 a380 말레이시아항공으로 타고 쿠알라룸푸르에 다녀왔어요.이제는 운행을 하지 않는다니 아쉽네요.
14084,우와 보면서 대신 힐링한것 같아요
14085,말레이시아항공 A380 너무 궁금했는데 재미있게 잘 보겠습니다.  
14086,오! MH380이다 !   기다리고 있었어요   
14087,저도 쿠알라룸푸르 여행 가봣어요
14088,쏭사원의 먹방 ^^
14089,167
14090,으아아     이 A380운행을   중단한다니   
14091,"오!! 드디어 저번에 제가 애기했던 항공사가 나왔군요?? 역시 프고는  
그보다 성수기에는 다시 복귀하지 않을까요? 그리고 썸네일에 항공사 로고(CI)빠졌어요"
14092,어 베트남항공이랑 말레이시아랑 같은줄알았는데 .........
14093,송사원님이시다아!!   말레이시아 항공 서비스도 좋고 기내식도 너무 맛있어보여요!! 송사원님 이쁘십니다~~  
14094,말레이시아에 저희친구있는데....
14095,비지니스인대2  2  2   내요....흐음
14096,15
14097,최신 항공기들과 달리 피치가 넓직해서 엄청 좋았던 기억이 나네요 이제 운항을 안한다니 아쉽.. 
14098,와 부럽
14099,우와     
14100,와1빠다
14101,1111111
14102,"맥시멈님 안녕하세요?
여쭤볼께있는데, 컴 사양이어떻게되세요? 진짜 렉도없이 깨끗하게나와서요"
14103,기내방송이 약간 병맛이네..... 그냥 주는데로 먹으십쇼   
14104,기내방송     주는대로 곱게 받아먹기 바랍니다     
14105,와 진짜 디테일 소름      실제 조종사로써 보는 느낌이 정말 비슷하네여  특히 catering 실제 회사 하는 회사랑 똑같다니   아우 진짜 일 할때 느낌이랑 비슷해서 놀랐네여   
14106,부기장 의외로 까탈스럽군  
14107,아니강제로내린대  
14108,성능봐라     
14109,비슷한 게임이 스팀에 있어요
14110,기내방송미친           
14111,기내방송         
14112,방송 패기   
14113,기내방송이 아주 참신(?)하군요! 재밌게 잘 보았습니다^^
14114,기내방송 어떻게 다운하나요?
14115,이거 어떻게 배우나요?
14116,이게임 이름 뭐에요?
14117,하는게    한데
14118,무슨공항이에요
14119,음성인식 무슨 모드인가요
14120,방송봐   승객을 실어 나른대          
14121,상용기 기체 사는곳이 어디인가요?
14122,몇이에요?
14123,"부기장하고 의사소통하는 프로그램이  따로 있나요?
참고로 전 FS2004유저 입니다."
14124,방송             
14125,어....이젠 있네요....
14126,"그건 어떻게 깔아요?
까는것은아니에요???"
14127,주는 데로 곱게 드시래     
14128,영어잘하심
14129,"""네 곱게 먹을게요"""
14130,어는 공항에서출발을했나요.
14131,"이거 사람들이랑 할 수 있어요..

관제사 이런 식으로 외국 사람들이랑 따로 할 수 있습니다.
기본 플심 CD내에 있는건 아니고요 따로 다운 받아서 해야합니다."
14132,   기내방송 공유좀 해주세요 ^^
14133,방송이 참신하군  
14134,"무슨 게임이에요?
알려주세요!! 하고 싶네요!"
14135,"플심x가요?아니면스팀에디션이가요
어디서사셨는지도알려주세요"
14136,여자 컴퓨터임? 사람임?
14137,일본 특유의 억양이 있네요..
14138,안내방송.. 
14139,"보는 내내 정말 신기하네요 게임이 아니라 실제 같은...    
멋지십니다!!"
14140,저님 님이모적고있는거어떻게켜요? 네모한거
14141,하늘에서라면먹기싫으면강제로내림??하늘위에서?!?!?(나는 자연인이다!!!!!!!!!!!)
14142,어디서깔았어요?
14143,이거 게임임?
14144,겁나 저렴하기때문에 기내식이 없다고햇는데 기내식이 나온뎈  
14145,진짜 부드러우시네요! 전 pmdg + overland icn + rex 등등 해서 인천기준 vc 30프레임대 나옵니다   ..저는 960에 3570 논케이인데. 논케이라서 서럽네요  
14146,기체가 pmdg상용기 인가요?
14147,저거 짐싣고 게이트 연결 되는거 무슨 애드온이에요??
14148,이사람 실제로도 비행기운전할수있나요?
14149,저런 비행기는 비즈니스도 없겠지...
14150,이 게임 이름은 마이크로소프트 플라이트 시뮬레이터 입니다 microsoft flight simulator
14151,자유 시점 같은거 어떻게 하나요??
14152,"비행기의버튼이다양한데큰거밑에있는작은동그라미버튼은뭐에요
명칭도알려주세요"
14153,ils어떻게 맞추나요
14154,어디서사요?
14155,기내방송 패기쩌네   
14156,게임 이름이모에요
14157,왜 비행기 짐싷는게 일본꺼에요?
14158,이게임 플라이트 시뮬레이터 맞죠 근데 컴퓨터로 하는게임인데 안깔려 저요 어떻게 하나요
14159,MaximumG님 FSX Crew 무슨 에드온 써요   저도 밧심이랑 이런거 해야하는데 어떻게 해야하는지 알려주실수있나요    
14160,기내방송어떻게켜요 ??  
14161,안내방송보내주실수있나여?
14162,실제 미국갈때 14시간 걸리는데 이 시뮬레이션에서도 인인천공항에서미국까지가려면 14시간비행해야되요?
14163,"게임인데 관제는 누가하는건지요?
그리고 마이크로 진짜 사람과 소통하면서 하는건지요."
14164,"두번째버튼이요
오른쪽에있는버튼이요"
14165,개멋있다    
14166,911테러대 테러범들이 이걸로 비행기조종법 배웠다잖이옄 
14167,기내방송 나오게 하려면 어떻게 해야되죠?
14168,작륙전에 pull up 라고뜹니다
14169,저도 저 게임을 살라는대 fsx만 사면 되나요? 멕시멈G님이랑 똑같이 할려면
14170,키보드자판같이생긴거 그거뭐에요 위에화면잇고  그거 막만져도 자유비행해도괜찮죠??  
14171,라먹 먹기 싫으면 꺼져 이건가         
14172,FSX 맞죠?
14173,이거 그냥 디럭스인가여
14174,이거 골드인가여 아님걍fsx인가여
14175,비행기뿐 아니라 모든 대중교통을 국내도 좌석크기를 넓혀주어야
14176,아닛 여기에는 오..가 있군
14177,"오 




무슨뜻인지 모르겠다 "
14178,"오.....
비행기야 내 지갑 줄테니까 넓이좀 더 넓게 해줘"
14179,"오...







빠야~~"
14180,이제 조금 더 편해지는 건가......
14181,오..
14182,오..
14183,"오,."
14184,오..
14185,    단결력보소    
14186,와우 굿굿!!
14187,5....
14188,오..
14189,오..
14190,오..
14191,육...
14192,와우
14193,오...
14194,5...
14195,^오^
14196,오..
14197,오...
14198,사...
14199,"경쟁사는 많아지지, 단가 경쟁 해야지, 티켓 비용 낮추고 최대한 많이 태워야 하는건 이해하겠는데, 요즘 다들 너무한다 진짜, 그나마 돈 좀 더 들여서 델타 컴포트 타는데 그게 옛날 좌석 크기 정도. 다들 델타 컴포트 정도만 되도 살만할듯."
14200,입석항공기 당국에서 허가 안내주는 이유 머임?
14201, 
14202,oh
14203,오..
14204,무슨 광고가 10분짜리에 4개가;;
14205,일본사람이만든거에요? 자주보는데 부자인가 안가는데가없네  
14206,(웃음) 이것만빼면 참좋을텐데 너무 거슬림..
14207,살아오셔서 다행이네요
14208,날다가 추락하는거 아닌지 모르겠다       
14209,구려항공 비행기는 싸구려라 유럽하고 미국까지 못감
14210,"2017 세계 Top 5 항공사

1. 카타르 항공 (카타르)
2. 싱가포르 항공 (싱가포르)
3. 전 일본 공수 (일본)
4. 에미레이트 항공 (아랍에미레이트)
5. 캐세이 퍼시픽 항공 (영국 홍콩)

  출처 : 스카이 트랙"
14211,1스타도 주지 말지....  
14212,고려항공은 겁나 쓰레기다....
14213,( 웃음 )
14214,(웃음) 뭐임?
14215,유나이티드 보단 안전할듯......얻어터지지는 안을거아니야        
14216,날다가 산에 비행기 박을거 같다..
14217,국적 한국아니예요?  직접 찍은거 맞나요?
14218,웃음 왜하는거야 대체
14219,한국사람인거 깉은데 갈수잉나?
14220,고맙습니다. 니뽄님 때문에 통일을 빨리 해야겠다는 집념이 생깁니다. (웃음)
14221,아니!!!!!저 맛없는 걸!!!!
14222,형편없으면 동생편은 있것네
14223, 웃음 )
14224,(웃음) 이걸 꼭 넣야 되나..?
14225,위험한게 아니라 최악항공 입니다
14226,(웃음)
14227,같은 민족으로서 참 수치스럽고 더러운 나라죠!  우리나라 역사상 최악의 국가입니다. 반드시 없애버려야할 나라!
14228,노후된 항공기다라는 소리는 들어 봤어도 추락사고등 인명피해가 있었다라는 소리는 못 들어 봤는데 왜 위험한 항공사 인지 모르겠네...기내식이 형편 없는 것이 위험한 항공사다? 논리적 비약이 심한데...서비스의 수준이 낮다라면 모를까....
14229,(웃음)때문에 너무 거슬림
14230,자꾸 (웃음)하는거 보기싫다 싫어요 누르고감
14231,"고려항공 비행기가 추락했던 적이 있었나??????????
떨어졌다 하문 어느 비행기드라????????"
14232,"중국, 러시아, 일본, 독일, 프랑스 ,스페인, 중남미등 거의 안 타본 비행기가 없는데 ""캄보디아""비행기가 비행기 성능도 좋지만 서비스는 물론 공항대기실부터 기내식까지 아주 훌륭했었다! 그다음이 페루였는데 -----,"
14233,"1962년 크리스마스 저녁 명동바닥에서 해병대 팔각모를 쓰고 땡깡을 부리다, 회현동입구에 있는 해병대헌병대로 끌려갔는데 제일 먼저 구두를 벗고 혁대를 풀고 유치장으로 들어갔었는데, 미국 공항에 들어가면 남대문시장인지 공항인지 구별이 않되는 것 까지는 그래도 봐줄만 했는데, 구두 벗기구! 혁대 풀게하구! 옷벗으라 하지않나! 거기다 물론 장갑은 끼었지만 남의 허벅지를 더듬지 않나! 야 평양비행장 가 볼만 하구나!!! 다음 여행은 구월산으로 가겠노라!!!!! 10월이면 단풍이 볼만 하겠지?????"
14234,잘봤어요!!
14235,굿뚜
14236,우왕
14237,꺙   
14238, 
14239,"뭔가 외항사는 당찬 느낌이고, 국내는 순둥이 느낌이에요!"
14240,두분 키가 어떻게 되세요?
14241,영어권나라의 항공사분들은 보통 영어말고도 다른언어도 하시나요?? 아님 영어만 하시나요??
14242,항공사에 대한 고민이 있었는데 진짜 도움이 많이 된것 같아요
14243,잘 봤습니다!! 
14244,"맞습니다. 국민이 아니라, 공직자, 권력자는 일거수 일투족 감시받아야 합니다."
14245,"완전 호갱으로 보는거지..
2항공사가 마일리지 단합을 한 것은 아닌지
조사 해 볼 필요가 있음
돈만 아닐뿐이지 금액자체는 어마어마 하기 때문에 조사 할 가치는 충분이 있다고 봅니다."
14246,"아시아나 올림 국민카드쓰는데
작년에 4만마일로 대만한번 갔다옴   ..
근데 확실히 마일리지로 제대로 쓰기는 조금 어려운면이 있긴 있는듯"
14247,마일리지는 장거리 비지니스 이상은 되야 가치가있음
14248,싸게 나온 항공권은 마일리지로 살수도 없고.. 업그레이드도 안되고.
14249,마일리지 신용카드 해지함.. 포인트 적립이나 할인카드가 더 이익이다.
14250,"미국은 두지않지만...마일리지 차이가 너무 남.
예를 들어 델타 비지니스 탈려고 하면 편도만 25-30만 마일임..그에 비해 대한항공이나 아시아나는 8만 마일...이런부분에서 차이가 남."
